WELL	DEPTH	GR	SP	RD	RM	RXO	LAYER	FACES
TZ122	4247.0834	84.412	-50.59	3.641	4.565	4.648	Ps10	»ìºÏÆº
TZ122	4247.1596	88.354	-50.245	3.225	3.928	3.987	Ps10	»ìºÏÆº
TZ122	4247.2358	91.329	-50.115	3.021	3.59	3.646	Ps10	»ìºÏÆº
TZ122	4247.312	93.08	-50.189	2.969	3.461	3.528	Ps10	»ìºÏÆº
TZ122	4247.3882	93.536	-50.426	3.01	3.471	3.559	Ps10	»ìºÏÆº
TZ122	4247.4644	92.914	-50.766	3.08	3.54	3.657	Ps10	»ìºÏÆº
TZ122	4247.5406	91.789	-51.145	3.109	3.567	3.717	Ps10	»ìºÏÆº
TZ122	4247.6168	90.774	-51.508	3.073	3.511	3.691	Ps10	»ìºÏÆº
TZ122	4247.693	90.294	-51.828	2.996	3.404	3.604	Ps10	»ìºÏÆº
TZ122	4247.7692	90.307	-52.103	2.915	3.296	3.51	Ps10	»ìºÏÆº
TZ122	4247.8454	90.41	-52.349	2.864	3.228	3.452	Ps10	»ìºÏÆº
TZ122	4247.9216	90.05	-52.573	2.853	3.214	3.451	Ps10	»ìºÏÆº
TZ122	4247.9978	88.977	-52.775	2.882	3.253	3.505	Ps10	»ìºÏÆº
TZ122	4248.074	87.268	-52.954	2.945	3.337	3.61	Ps10	»ìºÏÆº
TZ122	4248.1502	85.196	-53.121	3.031	3.456	3.753	Ps10	»ìºÏÆº
TZ122	4248.2264	83.098	-53.308	3.132	3.6	3.926	Ps10	»ìºÏÆº
TZ122	4248.3026	81.188	-53.541	3.243	3.763	4.124	Ps10	»ìºÏÆº
TZ122	4248.3788	79.414	-53.841	3.359	3.944	4.346	Ps10	»ìºÏÆº
TZ122	4248.455	77.692	-54.215	3.482	4.143	4.598	Ps10	»ìºÏÆº
TZ122	4248.5312	76.038	-54.647	3.611	4.366	4.888	Ps10	»ìºÏÆº
TZ122	4248.6074	74.444	-55.103	3.746	4.612	5.218	Ps10	»ìºÏÆº
TZ122	4248.6836	72.956	-55.547	3.873	4.865	5.573	Ps10	»ìºÏÆº
TZ122	4248.7598	71.85	-55.964	3.97	5.086	5.902	Ps10	»ìºÏÆº
TZ122	4248.836	71.525	-56.359	4.003	5.215	6.118	Ps10	»ìºÏÆº
TZ122	4248.9122	72.366	-56.746	3.949	5.199	6.139	Ps10	»ìºÏÆº
TZ122	4248.9884	74.776	-57.137	3.809	5.029	5.943	Ps10	»ìºÏÆº
TZ122	4249.0646	78.859	-57.527	3.606	4.745	5.584	Ps10	»ìºÏÆº
TZ122	4249.1408	84.02	-57.897	3.384	4.421	5.171	Ps10	»ìºÏÆº
TZ122	4249.217	89.255	-58.223	3.187	4.133	4.806	Ps10	»ìºÏÆº
TZ122	4249.2932	93.591	-58.477	3.041	3.928	4.55	Ps10	»ìºÏÆº
TZ122	4249.3694	96.23	-58.644	2.952	3.813	4.411	Ps10	»ìºÏÆº
TZ122	4249.4456	96.829	-58.727	2.919	3.787	4.387	Ps10	»ìºÏÆº
TZ122	4249.5218	95.478	-58.749	2.941	3.851	4.478	Ps10	»ìºÏÆº
TZ122	4249.598	92.467	-58.739	3.018	4.007	4.69	Ps10	»ìºÏÆº
TZ122	4249.6742	88.355	-58.713	3.149	4.267	5.038	Ps10	»ìºÏÆº
TZ122	4249.7504	83.832	-58.67	3.324	4.619	5.51	Ps10	»ìºÏÆº
TZ122	4249.8266	79.524	-58.596	3.501	4.99	6.003	Ps10	»ìºÏÆº
TZ122	4249.9028	75.894	-58.473	3.614	5.245	6.316	Ps10	»ìºÏÆº
TZ122	4249.979	73.412	-58.297	3.599	5.231	6.206	Ps10	»ìºÏÆº
TZ122	4250.0552	72.398	-58.085	3.427	4.89	5.669	Ps10	»ìºÏÆº
TZ122	4250.1314	72.852	-57.868	3.147	4.348	4.969	Ps10	»ìºÏÆº
TZ122	4250.2076	74.501	-57.689	2.905	3.91	4.447	Ps10	»ìºÏÆº
TZ122	4250.2838	76.685	-57.591	2.787	3.721	4.214	Ps10	»ìºÏÆº
TZ122	4250.36	78.524	-57.613	2.816	3.782	4.279	Ps10	»ìºÏÆº
TZ122	4250.4362	79.314	-57.772	3.007	4.124	4.676	Ps10	»ìºÏÆº
TZ122	4250.5124	78.718	-58.06	3.365	4.825	5.497	Ps10	»ìºÏÆº
TZ122	4250.5886	76.979	-58.445	3.787	5.756	6.664	Ps10	»ìºÏÆº
TZ122	4250.6648	74.829	-58.878	4.065	6.439	7.66	Ps10	»ìºÏÆº
TZ122	4250.741	73.109	-59.302	4.117	6.579	8.019	Ps10	»ìºÏÆº
TZ122	4250.8172	72.341	-59.667	3.965	6.204	7.586	Ps10	»ìºÏÆº
TZ122	4250.8934	72.532	-59.943	3.705	5.59	6.725	Ps10	»ìºÏÆº
TZ122	4250.9696	73.332	-60.125	3.462	5.055	5.985	Ps10	»ìºÏÆº
TZ122	4251.0458	74.38	-60.219	3.324	4.765	5.586	Ps10	»ìºÏÆº
TZ122	4251.122	75.557	-60.221	3.296	4.704	5.493	Ps10	»ìºÏÆº
TZ122	4251.1982	76.881	-60.123	3.363	4.835	5.65	Ps10	»ìºÏÆº
TZ122	4251.2744	78.361	-59.914	3.467	5.047	5.902	Ps10	»ìºÏÆº
TZ122	4251.3506	80.108	-59.588	3.51	5.129	5.949	Ps10	»ìºÏÆº
TZ122	4251.4268	82.223	-59.145	3.409	4.908	5.611	Ps10	»ìºÏÆº
TZ122	4251.503	84.642	-58.598	3.148	4.375	4.936	Ps10	»ìºÏÆº
TZ122	4251.5792	87.199	-57.99	2.792	3.711	4.153	Ps10	»ìºÏÆº
TZ122	4251.6554	89.651	-57.404	2.49	3.188	3.549	Ps10	»ìºÏÆº
TZ122	4251.7316	91.646	-56.932	2.311	2.892	3.203	Ps10	»ìºÏÆº
TZ122	4251.8078	92.911	-56.656	2.251	2.792	3.08	Ps10	»ìºÏÆº
TZ122	4251.884	93.379	-56.615	2.297	2.855	3.155	Ps10	»ìºÏÆº
TZ122	4251.9602	93.291	-56.795	2.425	3.045	3.419	Ps10	»ìºÏÆº
TZ122	4252.0364	93.054	-57.128	2.592	3.296	3.775	Ps10	»ìºÏÆº
TZ122	4252.1126	92.841	-57.523	2.723	3.487	4.067	Ps10	»ìºÏÆº
TZ122	4252.1888	92.309	-57.895	2.792	3.573	4.222	Ps10	»ìºÏÆº
TZ122	4252.265	90.904	-58.191	2.812	3.575	4.255	Ps10	»ìºÏÆº
TZ122	4252.3412	88.364	-58.397	2.813	3.545	4.229	Ps10	»ìºÏÆº
TZ122	4252.4174	84.939	-58.521	2.823	3.524	4.204	Ps10	»ìºÏÆº
TZ122	4252.4936	81.261	-58.579	2.849	3.525	4.197	Ps10	»ìºÏÆº
TZ122	4252.5698	78.188	-58.568	2.884	3.535	4.191	Ps10	»ìºÏÆº
TZ122	4252.646	76.469	-58.461	2.915	3.536	4.164	Ps10	»ìºÏÆº
TZ122	4252.7222	76.494	-58.235	2.937	3.521	4.11	Ps10	»ìºÏÆº
TZ122	4252.7984	78.073	-57.88	2.958	3.504	4.05	Ps10	»ìºÏÆº
TZ122	4252.8746	80.428	-57.403	2.997	3.509	4.02	Ps10	»ìºÏÆº
TZ122	4252.9508	82.491	-56.824	3.075	3.565	4.056	Ps10	»ìºÏÆº
TZ122	4253.027	83.255	-56.171	3.213	3.697	4.19	Ps10	»ìºÏÆº
TZ122	4253.1032	82.041	-55.467	3.438	3.934	4.456	Ps10	»ìºÏÆº
TZ122	4253.1794	78.694	-54.729	3.778	4.312	4.898	Ps10	»ìºÏÆº
TZ122	4253.2556	73.679	-53.961	4.269	4.871	5.566	Ps10	»ìºÏÆº
TZ122	4253.3318	67.991	-53.162	4.933	5.638	6.497	Ps10	»ìºÏÆº
TZ122	4253.408	62.852	-52.352	5.743	6.572	7.63	Ps10	»ìºÏÆº
TZ122	4253.4842	59.227	-51.55	6.647	7.587	8.826	Ps10	»ìºÏÆº
TZ122	4253.5604	57.541	-50.758	7.566	8.56	9.876	Ps10	»ìºÏÆº
TZ122	4253.6366	57.652	-49.965	8.402	9.362	10.566	Ps10	»ìºÏÆº
TZ122	4253.7128	59.234	-49.148	9.046	9.872	10.759	Ps10	»ìºÏÆº
TZ122	4253.789	61.949	-48.307	9.406	10.007	10.438	Ps10	»ìºÏÆº
TZ122	4253.8652	65.545	-47.454	9.292	9.544	9.514	Ps10	»ìºÏÆº
TZ122	4253.9414	69.963	-46.612	8.634	8.694	8.387	Ps10	»ìºÏÆº
TZ122	4254.0176	75.242	-45.801	7.867	7.802	7.288	Ps10	»ìºÏÆº
TZ122	4254.0938	81.335	-45.023	7.165	7.009	6.331	Ps10	»ìºÏÆº
TZ122	4254.17	87.996	-44.264	6.71	6.484	5.674	Ps10	»ìºÏÆº
TZ122	4254.2462	94.585	-43.507	6.565	6.277	5.33	Ps10	»ìºÏÆº
TZ122	4254.3224	100.372	-42.748	6.714	6.365	5.256	Ps10	»ìºÏÆº
TZ122	4254.3986	104.87	-42.003	7.094	6.672	5.374	Ps10	»ìºÏÆº
TZ122	4254.4748	108.045	-41.293	7.434	6.964	5.495	Ps10	»ìºÏÆº
TZ122	4254.551	110.261	-40.648	7.442	6.965	5.406	Ps10	»ìºÏÆº
TZ122	4254.6272	111.989	-40.101	7.034	6.593	5.057	Ps10	»ìºÏÆº
TZ122	4254.7034	113.441	-39.678	6.344	5.965	4.543	Ps10	»ìºÏÆº
TZ122	4254.7796	114.551	-39.388	5.573	5.271	4.01	Ps10	»ìºÏÆº
TZ122	4254.8558	115.049	-39.221	4.897	4.679	3.58	Ps10	»ìºÏÆº
TZ122	4254.932	114.617	-39.16	4.387	4.246	3.287	Ps10	»ìºÏÆº
TZ122	4255.0082	112.968	-39.19	4.048	3.971	3.128	Ps10	»ìºÏÆº
TZ122	4255.0844	110.233	-39.313	3.86	3.842	3.095	Ps10	»ìºÏÆº
TZ122	4255.1606	106.91	-39.557	3.787	3.835	3.174	Ps10	»ìºÏÆº
TZ122	4255.2368	103.601	-39.964	3.789	3.911	3.338	Ps10	»ìºÏÆº
TZ122	4255.313	100.729	-40.573	3.797	3.995	3.523	Ps10	»ìºÏÆº
TZ122	4255.3892	98.497	-41.4	3.731	3.997	3.647	Ps10	»ìºÏÆº
TZ122	4255.4654	96.977	-42.429	3.569	3.893	3.67	Ps10	»ìºÏÆº
TZ122	4255.5416	96.193	-43.629	3.349	3.717	3.618	Ps10	»ìºÏÆº
TZ122	4255.6178	95.944	-44.972	3.116	3.53	3.54	Ps10	»ìºÏÆº
TZ122	4255.694	95.908	-46.431	2.908	3.359	3.464	Ps10	»ìºÏÆº
TZ122	4255.7702	95.848	-47.972	2.729	3.2	3.382	Ps10	»ìºÏÆº
TZ122	4255.8464	95.651	-49.539	2.568	3.055	3.296	Ps10	»ìºÏÆº
TZ122	4255.9226	95.219	-51.067	2.423	2.923	3.207	Ps10	»ìºÏÆº
TZ122	4255.9988	94.464	-52.497	2.301	2.813	3.132	Ps10	»ìºÏÆº
TZ122	4256.075	93.404	-53.803	2.204	2.734	3.086	Ps10	»ìºÏÆº
TZ122	4256.1512	92.254	-54.985	2.131	2.686	3.072	Ps10	»ìºÏÆº
TZ122	4256.2274	91.215	-56.061	2.073	2.657	3.081	Ps10	»ìºÏÆº
TZ122	4256.3036	90.355	-57.05	2.019	2.632	3.094	Ps10	»ìºÏÆº
TZ122	4256.3798	89.598	-57.972	1.964	2.601	3.098	Ps10	»ìºÏÆº
TZ122	4256.456	88.816	-58.83	1.905	2.558	3.085	Ps10	»ìºÏÆº
TZ122	4256.5322	87.851	-59.622	1.845	2.508	3.058	Ps10	»ìºÏÆº
TZ122	4256.6084	86.581	-60.349	1.786	2.453	3.023	Ps10	»ìºÏÆº
TZ122	4256.6846	85.026	-61.014	1.73	2.399	2.985	Ps10	»ìºÏÆº
TZ122	4256.7608	83.313	-61.627	1.679	2.348	2.949	Ps10	»ìºÏÆº
TZ122	4256.837	81.664	-62.202	1.634	2.303	2.918	Ps10	»ìºÏÆº
TZ122	4256.9132	80.162	-62.747	1.595	2.265	2.892	Ps10	»ìºÏÆº
TZ122	4256.9894	78.761	-63.268	1.56	2.232	2.87	Ps10	»ìºÏÆº
TZ122	4257.0656	77.547	-63.775	1.529	2.2	2.846	Ps10	»ìºÏÆº
TZ122	4257.1418	76.658	-64.267	1.5	2.169	2.816	Ps10	»ìºÏÆº
TZ122	4257.218	76.069	-64.74	1.473	2.137	2.781	Ps10	»ìºÏÆº
TZ122	4257.2942	75.727	-65.183	1.448	2.107	2.744	Ps10	»ìºÏÆº
TZ122	4257.3704	75.492	-65.582	1.429	2.085	2.715	Ps10	»ìºÏÆº
TZ122	4257.4466	75.305	-65.924	1.417	2.074	2.702	Ps10	»ìºÏÆº
TZ122	4257.5228	75.197	-66.201	1.412	2.078	2.712	Ps10	»ìºÏÆº
TZ122	4257.599	75.322	-66.418	1.418	2.1	2.748	Ps10	»ìºÏÆº
TZ122	4257.6752	75.885	-66.581	1.432	2.14	2.811	Ps10	»ìºÏÆº
TZ122	4257.7514	76.974	-66.693	1.454	2.196	2.902	Ps10	»ìºÏÆº
TZ122	4257.8276	78.417	-66.763	1.484	2.269	3.02	Ps10	»ìºÏÆº
TZ122	4257.9038	79.687	-66.799	1.521	2.359	3.165	Ps10	»ìºÏÆº
TZ122	4257.98	80.195	-66.815	1.566	2.47	3.347	Ps10	»ìºÏÆº
TZ122	4258.0562	79.547	-66.821	1.622	2.608	3.582	Ps10	»ìºÏÆº
TZ122	4258.1324	77.516	-66.821	1.689	2.782	3.884	Ps10	»ìºÏÆº
TZ122	4258.2086	74.231	-66.82	1.765	2.984	4.249	Ps10	»ìºÏÆº
TZ122	4258.2848	70.299	-66.829	1.842	3.194	4.638	Ps10	»ìºÏÆº
TZ122	4258.361	66.711	-66.851	1.908	3.378	4.978	Ps10	»ìºÏÆº
TZ122	4258.4372	64.457	-66.886	1.954	3.502	5.185	Ps10	»ìºÏÆº
TZ122	4258.5134	63.889	-66.927	1.975	3.543	5.21	Ps10	»ìºÏÆº
TZ122	4258.5896	64.704	-66.967	1.974	3.509	5.074	Ps10	»ìºÏÆº
TZ122	4258.6658	66.227	-66.994	1.959	3.43	4.858	Ps10	»ìºÏÆº
TZ122	4258.742	67.597	-66.992	1.945	3.354	4.665	Ps10	»ìºÏÆº
TZ122	4258.8182	68.208	-66.945	1.944	3.315	4.552	Ps10	»ìºÏÆº
TZ122	4258.8944	68.003	-66.854	1.958	3.319	4.526	Ps10	»ìºÏÆº
TZ122	4258.9706	67.423	-66.719	1.987	3.361	4.574	Ps10	»ìºÏÆº
TZ122	4259.0468	66.953	-66.54	2.022	3.419	4.654	Ps10	»ìºÏÆº
TZ122	4259.123	66.807	-66.315	2.054	3.462	4.709	Ps10	»ìºÏÆº
TZ122	4259.1992	66.959	-66.033	2.076	3.469	4.699	Ps10	»ìºÏÆº
TZ122	4259.2754	67.23	-65.675	2.085	3.439	4.62	Ps10	»ìºÏÆº
TZ122	4259.3516	67.46	-65.226	2.087	3.386	4.5	Ps10	»ìºÏÆº
TZ122	4259.4278	67.601	-64.688	2.09	3.335	4.384	Ps10	»ìºÏÆº
TZ122	4259.504	67.618	-64.07	2.104	3.31	4.313	Ps10	»ìºÏÆº
TZ122	4259.5802	67.621	-63.379	2.136	3.326	4.307	Ps10	»ìºÏÆº
TZ122	4259.6564	67.919	-62.619	2.188	3.385	4.367	Ps10	»ìºÏÆº
TZ122	4259.7326	68.904	-61.781	2.254	3.471	4.467	Ps10	»ìºÏÆº
TZ122	4259.8088	70.953	-60.854	2.32	3.553	4.554	Ps10	»ìºÏÆº
TZ122	4259.885	74.346	-59.833	2.372	3.593	4.571	Ps10	»ìºÏÆº
TZ122	4259.9612	79.077	-58.727	2.398	3.571	4.485	Ps10	»ìºÏÆº
TZ122	4260.0374	84.725	-57.574	2.397	3.492	4.316	Ps10	»ìºÏÆº
TZ122	4260.1136	90.496	-56.428	2.383	3.39	4.122	Ps10	»ìºÏÆº
TZ122	4260.1898	95.592	-55.342	2.377	3.308	3.968	Ps10	»ìºÏÆº
TZ122	4260.266	99.307	-54.353	2.39	3.268	3.882	Ps10	»ìºÏÆº
TZ122	4260.3422	101.262	-53.493	2.426	3.271	3.861	Ps10	»ìºÏÆº
TZ122	4260.4184	101.398	-52.791	2.482	3.308	3.89	Ps10	»ìºÏÆº
TZ122	4260.4946	99.848	-52.259	2.549	3.363	3.947	Ps10	»ìºÏÆº
TZ122	4260.5708	96.91	-51.888	2.619	3.419	4.006	Ps10	»ìºÏÆº
TZ122	4260.647	93.085	-51.656	2.683	3.464	4.051	Ps10	»ìºÏÆº
TZ122	4260.7232	88.962	-51.532	2.738	3.49	4.071	Ps10	»ìºÏÆº
TZ122	4260.7994	85.265	-51.491	2.775	3.487	4.052	Ps10	»ìºÏÆº
TZ122	4260.8756	82.53	-51.499	2.786	3.444	3.981	Ps10	»ìºÏÆº
TZ122	4260.9518	81.055	-51.513	2.767	3.359	3.853	Ps10	»ìºÏÆº
TZ122	4261.028	80.825	-51.479	2.718	3.237	3.681	Ps9	»ìºÏÆº
TZ122	4261.1042	81.668	-51.34	2.653	3.1	3.493	Ps9	»ìºÏÆº
TZ122	4261.1804	83.32	-51.058	2.596	2.981	3.331	Ps9	»ìºÏÆº
TZ122	4261.2566	85.563	-50.62	2.567	2.906	3.225	Ps9	»ìºÏÆº
TZ122	4261.3328	88.101	-50.039	2.585	2.891	3.194	Ps9	»ìºÏÆº
TZ122	4261.409	90.446	-49.336	2.662	2.951	3.252	Ps9	»ìºÏÆº
TZ122	4261.4852	92.016	-48.533	2.812	3.097	3.413	Ps9	»ìºÏÆº
TZ122	4261.5614	92.458	-47.648	3.053	3.346	3.694	Ps9	»ìºÏÆº
TZ122	4261.6376	91.612	-46.707	3.404	3.717	4.116	Ps9	»ìºÏÆº
TZ122	4261.7138	89.48	-45.739	3.89	4.235	4.705	Ps9	»ìºÏÆº
TZ122	4261.79	86.419	-44.777	4.54	4.928	5.489	Ps9	»ìºÏÆº
TZ122	4261.8662	83.241	-43.843	5.403	5.842	6.513	Ps9	»ìºÏÆº
TZ122	4261.9424	80.97	-42.938	6.535	7.03	7.82	Ps9	»ìºÏÆº
TZ122	4262.0186	80.534	-42.037	7.926	8.457	9.324	Ps9	»ìºÏÆº
TZ122	4262.0948	82.572	-41.114	9.327	9.82	10.611	Ps9	»ìºÏÆº
TZ122	4262.171	87.291	-40.163	10.09	10.314	10.631	Ps9	»ìºÏÆº
TZ122	4262.2472	94.13	-39.203	9.419	9.48	9.527	Ps9	»ìºÏÆº
TZ122	4262.3234	101.772	-38.267	8.099	8.038	7.9	Ps9	»ìºÏÆº
TZ122	4262.3996	108.657	-37.387	6.752	6.635	6.419	Ps9	»ìºÏÆº
TZ122	4262.4758	113.629	-36.59	5.922	5.773	5.518	Ps9	»ìºÏÆº
TZ122	4262.552	116.355	-35.905	5.574	5.393	5.111	Ps9	»ìºÏÆº
TZ122	4262.6282	117.124	-35.352	5.635	5.41	5.106	Ps9	»ìºÏÆº
TZ122	4262.7044	116.541	-34.927	6.101	5.814	5.488	Ps9	»ìºÏÆº
TZ122	4262.7806	115.382	-34.607	7.01	6.634	6.29	Ps9	»ìºÏÆº
TZ122	4262.8568	114.243	-34.36	8.156	7.688	7.348	Ps9	³±Ï«Í¨µÀ
TZ122	4262.933	113.384	-34.158	9.048	8.493	8.189	Ps9	³±Ï«Í¨µÀ
TZ122	4263.0092	112.693	-33.991	9.321	8.724	8.475	Ps9	³±Ï«Í¨µÀ
TZ122	4263.0854	111.908	-33.864	8.923	8.318	8.148	Ps9	³±Ï«Í¨µÀ
TZ122	4263.1616	110.76	-33.8	8.18	7.598	7.495	Ps9	³±Ï«Í¨µÀ
TZ122	4263.2378	109.098	-33.821	7.503	6.948	6.886	Ps9	³±Ï«Í¨µÀ
TZ122	4263.314	106.899	-33.949	7.104	6.562	6.522	Ps9	³±Ï«Í¨µÀ
TZ122	4263.3902	104.259	-34.192	6.961	6.42	6.39	Ps9	³±Ï«Í¨µÀ
TZ122	4263.4664	101.398	-34.554	7.012	6.461	6.432	Ps9	³±Ï«Í¨µÀ
TZ122	4263.5426	98.46	-35.03	7.166	6.597	6.566	Ps9	³±Ï«Í¨µÀ
TZ122	4263.6188	95.522	-35.605	7.302	6.72	6.688	Ps9	³±Ï«Í¨µÀ
TZ122	4263.695	92.765	-36.248	7.326	6.748	6.718	Ps9	³±Ï«Í¨µÀ
TZ122	4263.7712	90.326	-36.915	7.217	6.653	6.631	Ps9	³±Ï«Í¨µÀ
TZ122	4263.8474	88.214	-37.551	7.01	6.469	6.459	Ps9	³±Ï«Í¨µÀ
TZ122	4263.9236	86.382	-38.112	6.769	6.258	6.261	Ps9	³±Ï«Í¨µÀ
TZ122	4263.9998	84.81	-38.576	6.564	6.086	6.101	Ps9	³±Ï«Í¨µÀ
TZ122	4264.076	83.382	-38.947	6.439	5.988	6.012	Ps9	³±Ï«Í¨µÀ
TZ122	4264.1522	82.105	-39.245	6.412	5.976	6.006	Ps9	³±Ï«Í¨µÀ
TZ122	4264.2284	81.172	-39.492	6.481	6.053	6.083	Ps9	³±Ï«Í¨µÀ
TZ122	4264.3046	80.718	-39.694	6.651	6.224	6.25	Ps9	³±Ï«Í¨µÀ
TZ122	4264.3808	80.646	-39.848	6.94	6.51	6.524	Ps9	³±Ï«Í¨µÀ
TZ122	4264.457	80.879	-39.945	7.348	6.916	6.908	Ps9	³±Ï«Í¨µÀ
TZ122	4264.5332	81.375	-39.962	7.775	7.342	7.306	Ps9	³±Ï«Í¨µÀ
TZ122	4264.6094	82.214	-39.886	8.022	7.604	7.535	Ps9	³±Ï«Í¨µÀ
TZ122	4264.6856	83.626	-39.728	7.901	7.519	7.422	Ps9	³±Ï«Í¨µÀ
TZ122	4264.7618	85.685	-39.513	7.415	7.079	6.967	Ps9	³±Ï«Í¨µÀ
TZ122	4264.838	87.867	-39.284	6.8	6.516	6.407	Ps9	³±Ï«Í¨µÀ
TZ122	4264.9142	89.248	-39.092	6.391	6.156	6.055	Ps9	³±Ï«Í¨µÀ
TZ122	4264.9904	88.958	-38.98	6.298	6.099	6.015	Ps9	³±Ï«Í¨µÀ
TZ122	4265.0666	86.641	-38.98	6.555	6.382	6.32	Ps9	³±Ï«Í¨µÀ
TZ122	4265.1428	82.735	-39.097	7.16	7.007	6.972	Ps9	³±Ï«Í¨µÀ
TZ122	4265.219	78.434	-39.297	7.911	7.788	7.814	Ps9	³±Ï«Í¨µÀ
TZ122	4265.2952	74.959	-39.521	8.4	8.316	8.419	Ps9	³±Ï«Í¨µÀ
TZ122	4265.3714	72.959	-39.707	8.405	8.366	8.541	Ps9	³±Ï«Í¨µÀ
TZ122	4265.4476	72.399	-39.804	7.979	7.982	8.223	Ps9	³±Ï«Í¨µÀ
TZ122	4265.5238	72.638	-39.781	7.421	7.464	7.739	Ps9	³±Ï«Í¨µÀ
TZ122	4265.6	73	-39.643	7.004	7.074	7.35	Ps9	³±Ï«Í¨µÀ
TZ122	4265.6762	73.362	-39.419	6.785	6.88	7.153	Ps9	³±Ï«Í¨µÀ
TZ122	4265.7524	74.061	-39.15	6.705	6.826	7.092	Ps9	³±Ï«Í¨µÀ
TZ122	4265.8286	75.543	-38.875	6.65	6.796	7.039	Ps9	³±Ï«Í¨µÀ
TZ122	4265.9048	78.067	-38.599	6.508	6.671	6.872	Ps9	³±Ï«Í¨µÀ
TZ122	4265.981	81.694	-38.304	6.213	6.373	6.533	Ps9	³±Ï«Í¨µÀ
TZ122	4266.0572	86.08	-37.971	5.772	5.926	6.049	Ps9	»ìºÏÆº
TZ122	4266.1334	90.537	-37.601	5.269	5.416	5.509	Ps9	»ìºÏÆº
TZ122	4266.2096	94.324	-37.238	4.807	4.945	5.019	Ps9	»ìºÏÆº
TZ122	4266.2858	96.759	-36.953	4.452	4.582	4.647	Ps9	»ìºÏÆº
TZ122	4266.362	97.512	-36.819	4.214	4.339	4.402	Ps9	»ìºÏÆº
TZ122	4266.4382	96.754	-36.87	4.084	4.202	4.268	Ps9	»ìºÏÆº
TZ122	4266.5144	95.034	-37.092	4.028	4.144	4.218	Ps9	»ìºÏÆº
TZ122	4266.5906	92.949	-37.43	4.019	4.138	4.222	Ps9	»ìºÏÆº
TZ122	4266.6668	90.856	-37.81	4.038	4.162	4.262	Ps9	»ìºÏÆº
TZ122	4266.743	88.792	-38.169	4.082	4.212	4.33	Ps9	»ìºÏÆº
TZ122	4266.8192	86.636	-38.466	4.155	4.29	4.428	Ps9	»ìºÏÆº
TZ122	4266.8954	84.456	-38.691	4.241	4.381	4.538	Ps9	»ìºÏÆº
TZ122	4266.9716	82.739	-38.854	4.309	4.45	4.622	Ps9	»ìºÏÆº
TZ122	4267.0478	82.163	-38.975	4.318	4.456	4.632	Ps9	»ìºÏÆº
TZ122	4267.124	83.367	-39.066	4.254	4.381	4.549	Ps9	»ìºÏÆº
TZ122	4267.2002	86.512	-39.131	4.135	4.248	4.397	Ps9	»ìºÏÆº
TZ122	4267.2764	91.009	-39.168	4.009	4.106	4.231	Ps9	»ìºÏÆº
TZ122	4267.3526	95.641	-39.178	3.928	4.01	4.106	Ps9	»ìºÏÆº
TZ122	4267.4288	98.969	-39.157	3.923	3.992	4.058	Ps9	»ìºÏÆº
TZ122	4267.505	99.886	-39.098	4.015	4.075	4.106	Ps9	»ìºÏÆº
TZ122	4267.5812	98.124	-38.998	4.229	4.279	4.264	Ps9	»ìºÏÆº
TZ122	4267.6574	94.226	-38.871	4.575	4.611	4.534	Ps9	»ìºÏÆº
TZ122	4267.7336	89.355	-38.729	4.971	4.989	4.83	Ps9	»ìºÏÆº
TZ122	4267.8098	84.788	-38.577	5.252	5.247	4.995	Ps9	»ìºÏÆº
TZ122	4267.886	81.499	-38.407	5.24	5.213	4.877	Ps9	»ìºÏÆº
TZ122	4267.9622	79.729	-38.206	4.9	4.853	4.464	Ps9	»ìºÏÆº
TZ122	4268.0384	79.168	-37.959	4.378	4.318	3.911	Ps9	»ìºÏÆº
TZ122	4268.1146	79.196	-37.668	3.974	3.903	3.492	Ps9	»ìºÏÆº
TZ122	4268.1908	79.165	-37.366	3.806	3.724	3.302	Ps9	»ìºÏÆº
TZ122	4268.267	78.566	-37.105	3.898	3.801	3.356	Ps9	»ìºÏÆº
TZ122	4268.3432	77.259	-36.939	4.301	4.18	3.691	Ps9	»ìºÏÆº
TZ122	4268.4194	75.471	-36.887	5.118	4.96	4.399	Ps9	»ìºÏÆº
TZ122	4268.4956	73.85	-36.921	6.288	6.08	5.44	Ps9	»ìºÏÆº
TZ122	4268.5718	73.209	-36.979	7.344	7.087	6.408	Ps9	»ìºÏÆº
TZ122	4268.648	73.972	-36.99	7.853	7.564	6.916	Ps9	»ìºÏÆº
TZ122	4268.7242	75.855	-36.91	7.648	7.355	6.793	Ps9	»ìºÏÆº
TZ122	4268.8004	78.23	-36.724	7.011	6.733	6.27	Ps9	»ìºÏÆº
TZ122	4268.8766	80.586	-36.438	6.357	6.103	5.709	Ps9	»ìºÏÆº
TZ122	4268.9528	82.805	-36.058	5.837	5.598	5.25	Ps9	»ìºÏÆº
TZ122	4269.029	85.13	-35.58	5.432	5.205	4.878	Ps9	»ìºÏÆº
TZ122	4269.1052	87.908	-35.008	5.133	4.914	4.594	Ps9	»ìºÏÆº
TZ122	4269.1814	91.068	-34.362	4.983	4.766	4.439	Ps9	»ìºÏÆº
TZ122	4269.2576	94.066	-33.681	5.035	4.815	4.464	Ps9	»ìºÏÆº
TZ122	4269.3338	96.279	-33.027	5.334	5.101	4.711	Ps9	»ìºÏÆº
